Jumlah,Kategori,Nama,Pengendali,Persentase,KodeEmiten,NamaEmiten
348480000.0,More Than 5%,COMPAGNIE FINANCIERE MICHELIN SCMA,False,10.0,GJTL,GAJAH TUNGGAL TBK
996522500.0,More Than 5%,TRIKOMSEL OKE TBK,True,89.69,GLOB,PT GLOBE KITA TERANG TBK
859801900.0,More Than 5%,PT ELSISCOM PRIMA KARYA,False,57.32,GLVA,PT GALVA TECHNOLOGIES TBK
34249304396.0,More Than 5%,GARUDA INDONESIA (PERSERO) TBK,True,91.171,GMFI,PT GARUDA MAINTENANCE FACILITY AERO ASIA TBK
345952504.0,More Than 5%,PT AERO WISATA,False,0.921,GMFI,PT GARUDA MAINTENANCE FACILITY AERO ASIA TBK
330000000.0,More Than 5%,PT MAKASSAR PERMATA SULAWESI,False,32.5,GMTD,GOWA MAKASSAR TOURISM DEVELOPMENT TBK
132000000.0,More Than 5%,PEMERINTAH PROVINSI SULAWESI SELATAN,False,13.0,GMTD,GOWA MAKASSAR TOURISM DEVELOPMENT TBK
66000000.0,More Than 5%,YAYASAN PARTISIPASI PEMBANGUNAN SULAWESI SELATAN,False,6.5,GMTD,GOWA MAKASSAR TOURISM DEVELOPMENT TBK
66000000.0,More Than 5%,PEMERINTAH KABUPATEN GOWA,False,6.5,GMTD,GOWA MAKASSAR TOURISM DEVELOPMENT TBK
66000000.0,More Than 5%,PEMERINTAH KOTA MAKASSAR,False,6.5,GMTD,GOWA MAKASSAR TOURISM DEVELOPMENT TBK
652576009.0,More Than 5%,PT TOWER BERSAMA INFRASTRUCTURE TBK,True,51.09,GOLD,PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK
280101700.0,More Than 5%,PT AMANDA CIPTA PERSADA,False,21.93,GOLD,PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK
108175444.0,More Than 5%,PT MULIA SUKSES MANDIRI,False,8.47,GOLD,PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK
102659927.0,More Than 5%,PT TRIMEGAH SEKURITAS INDONESIA TBK,False,8.03,GOLD,PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK
0.0,More Than 5%,SCAVINO VENTURES LIMITED,False,0.0,GOLD,PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK
11133317364.0,More Than 5%,HORMEL FOODS INTERNATIONAL CORP,False,30.17,GOOD,PT GARUDAFOOD PUTRA PUTRI JAYA TBK
3705529588.0,More Than 5%,PT TUDUNG PUTRA PUTRI JAYA,True,10.04,GOOD,PT GARUDAFOOD PUTRA PUTRI JAYA TBK
345600756.0,More Than 5%,PT DHARMA AGUNG WIJAYA,True,0.94,GOOD,PT GARUDAFOOD PUTRA PUTRI JAYA TBK
91102207128.0,More Than 5%,SVF GT SUBCO SINGAPORE PTE LTD,False,7.65,GOTO,PT GOTO GOJEK TOKOPEDIA TBK
88531124993.0,More Than 5%,TAOBAO CHINA HOLDING LIMITED,False,7.43,GOTO,PT GOTO GOJEK TOKOPEDIA TBK
26888988841.0,More Than 5%,PT SAHAM ANAK BANGSA,True,2.26,GOTO,PT GOTO GOJEK TOKOPEDIA TBK
2634307820.0,More Than 5%,PT ABADIMUKTI GUNALESTARI,True,61.6,GPRA,PERDANA GAPURA PRIMA TBK
269607300.0,More Than 5%,PT PACIFIC EXINTRACO,False,6.3,GPRA,PERDANA GAPURA PRIMA TBK
238618534.0,More Than 5%,PT KHARISMA ANDALAS PUTRA,False,5.58,GPRA,PERDANA GAPURA PRIMA TBK
31793000.0,More Than 5%,PT CITRAABADI KOTAPERSADA,True,0.74,GPRA,PERDANA GAPURA PRIMA TBK
2666667.0,More Than 5%,PT BINA CIPTA NUSANTARA,False,0.06,GPRA,PERDANA GAPURA PRIMA TBK
9716942731.0,More Than 5%,EQUITY GLOBAL INTERNATIONAL LIMITED,True,68.28,GSMF,EQUITY DEVELOPMENT INVESTMENT TBK
834755000.0,More Than 5%,GREEN RIVER PTE LTD,False,33.39,GTBO,GARDA TUJUH BUANA TBK
819501800.0,More Than 5%,BANK J SAFRA SARASIN LTD,False,32.78,GTBO,GARDA TUJUH BUANA TBK
655251000.0,More Than 5%,PT GARDA MINERALS,True,26.21,GTBO,GARDA TUJUH BUANA TBK
13414263079.0,More Than 5%,PT HUMPUSS MARITIM INTERNASIONAL,True,84.8,GTSI,PT GTS INTERNASIONAL TBK
4387657776.0,More Than 5%,PT PRIMA PERMATA SEJAHTERA,True,56.25,GWSA,PT GREENWOOD SEJAHTERA TBK
1813102224.0,More Than 5%,PT KENCANA GRAHA NUSAMANDIRI,True,23.24,GWSA,PT GREENWOOD SEJAHTERA TBK
1702000000.0,More Than 5%,PT GOLDEN ZAGA INDONESIA,True,28.37,GZCO,GOZCO PLANTATIONS TBK
917200000.0,More Than 5%,PT MAXIMA FINANCINDO,True,43.264,HADE,PT HIMALAYA ENERGI PERKASA TBK
202800000.0,More Than 5%,DANA PENSIUN KARYAWAN PANIN BANK,False,9.566,HADE,PT HIMALAYA ENERGI PERKASA TBK
1071927700.0,More Than 5%,PT NUR INTERNASIONAL SAMUDRA,False,40.82,HAIS,PT HASNUR INTERNASIONAL SHIPPING TBK
3613117337.0,More Than 5%,RUBICON INVESTMENTS HOLDING PTE LTD,True,55.23,HDFA,RADANA BHASKARA FINANCE TBK
2430707293.0,More Than 5%,PT TIARA MARGA TRAKINDO,False,37.15,HDFA,RADANA BHASKARA FINANCE TBK
796679400.0,More Than 5%,PT DAVEST INVESTAMA MANDIRI,True,52.25,HDIT,PT HENSEL DAVEST INDONESIA TBK
1110824000.0,More Than 5%,ASTRA INTERNATIONAL TBK,False,7.23,HEAL,PT MEDIKALOKA HERMINA TBK
251913200.0,More Than 5%,PT STARTEL COMMUNICATION,True,30.25,HELI,PT JAYA TRISHINDO TBK
229810100.0,More Than 5%,PT AVIA NUSANTARA KHATULISTIWA,False,27.59,HELI,PT JAYA TRISHINDO TBK
170700000.0,More Than 5%,PT KOMALA TRI VARIA,True,20.5,HELI,PT JAYA TRISHINDO TBK
84793600.0,More Than 5%,UOB KAY HIAN PTE LTD,False,10.18,HELI,PT JAYA TRISHINDO TBK
3232699113.0,More Than 5%,PT HUMPUSS,False,45.52,HITS,HUMPUSS INTERMODA TRANSPORTASI TBK
2331552091.0,More Than 5%,PT MENARA CAKRA BUANA,False,32.83,HITS,HUMPUSS INTERMODA TRANSPORTASI TBK
107523239925.0,More Than 5%,PT PHILIP MORRIS INDONESIA,True,92.44,HMSP,HM SAMPOERNA TBK
5801826646.0,More Than 5%,PT BUYUNG INVESTAMA GEMILANG,True,59.95,HOKI,PT BUYUNG POETRA SEMBADA TBK
819000000.0,More Than 5%,PT GRAHA MULIA INDOTAMA,True,52.0,HOMI,PT GRAND HOUSE MULIA TBK
1158231900.0,More Than 5%,PT HARAPAN GROUP SUKSES,True,54.37,HOPE,PT HARAPAN DUTA PERTIWI TBK
106518100.0,More Than 5%,PT MERANTI SAMUDRA PERKASA,False,5.0,HOPE,PT HARAPAN DUTA PERTIWI TBK
5088443900.0,More Than 5%,PT WIJAYA WISESA REALTY,True,85.3945,HRME,PT MENTENG HERITAGE REALTY TBK
10000.0,More Than 5%,PT TWIN INVESTMENT,False,0.0002,HRME,PT MENTENG HERITAGE REALTY TBK
3269608000.0,More Than 5%,PT TERANG ANUGRAH ABADI,True,71.0,HRTA,PT HARTADINATA ABADI TBK
10786374000.0,More Than 5%,PT KARUNIA BARA PERKASA,True,79.792,HRUM,HARUM ENERGY TBK
12500000.0,More Than 5%,PT BARA SEJAHTERA ABADI,True,0.093,HRUM,HARUM ENERGY TBK
12319527400.0,More Than 5%,PT KARYA PACIFIC INVESTAMA,False,39.39,IATA,PT MNC ENERGY INVESTMENTS TBK
7571473566.0,More Than 5%,PT MNC ASIA HOLDING TBK,True,24.21,IATA,PT MNC ENERGY INVESTMENTS TBK
835634253.0,More Than 5%,INTRACO PENTA TBK,True,55.07,IBFN,PT INTAN BARU PRANA TBK
261378386.0,More Than 5%,PT INTA TRADING,True,17.23,IBFN,PT INTAN BARU PRANA TBK
1350586095.0,More Than 5%,PT IFORTE SOLUSI INFOTEK,True,99.98,IBST,INTI BANGUN SEJAHTERA TBK
9391678000.0,More Than 5%,INDOFOOD SUKSES MAKMUR TBK,True,80.53,ICBP,INDOFOOD CBP SUKSES MAKMUR TBK
143437624.0,More Than 5%,PT TRUST PENATA PROPERTINDO,False,13.16,ICON,ISLAND CONCEPTS INDONESIA TBK
85895000.0,More Than 5%,PT ANUGERAH GRIYA PERSADA,False,7.88,ICON,ISLAND CONCEPTS INDONESIA TBK
62187000.0,More Than 5%,ISLAND REGENCY GROUP LIMITED,False,5.71,ICON,ISLAND CONCEPTS INDONESIA TBK
54669376.0,More Than 5%,PT ASABRI (PERSERO),False,5.02,ICON,ISLAND CONCEPTS INDONESIA TBK
0.0,More Than 5%,PT TRUST SECURITIES,False,0.0,ICON,ISLAND CONCEPTS INDONESIA TBK
434549100.0,More Than 5%,PT IDEA ASIA INVESTAMA,False,40.9,IDEA,PT IDEA INDONESIA AKADEMI TBK
4800200000.0,More Than 5%,PT ADRINDO INTI PERKASA,True,51.0,IFII,PT INDONESIA FIBREBOARD INDUSTRY TBK
2353000000.0,More Than 5%,SMB KENZAI CO LTD,False,25.0,IFII,PT INDONESIA FIBREBOARD INDUSTRY TBK
867000000.0,More Than 5%,PT FAJAR MINING RESOURCES,True,40.8,IFSH,PT IFISHDECO TBK
833000000.0,More Than 5%,PT WAHANA TRILINTAS MINING,False,39.2,IFSH,PT IFISHDECO TBK
772122420.0,Director,PT KINGSFORD HOLDINGS,True,79.42,IGAR,CHAMPION PACIFIC INDONESIA TBK
52500000.0,Commisioner,KALBE FARMA TBK,False,5.4,IGAR,CHAMPION PACIFIC INDONESIA TBK
279360000.0,More Than 5%,PT BERKAH DELAPAN SAMUDERA,True,33.52,IKAN,PT ERA MANDIRI CEMERLANG TBK
1119486000.0,More Than 5%,SUMITOMO ELECTRIC INDUSTRIES LTD,True,91.46,IKBI,SUMI INDO KABEL TBK
2550000.0,More Than 5%,PT TAIYO SINAR RAYA TEKNIK,False,0.21,IKBI,SUMI INDO KABEL TBK
1976765774.0,More Than 5%,GALLANT VENTURE LTD,True,49.49,IMAS,INDOMOBIL SUKSES INTERNASIONAL TBK
725850161.0,More Than 5%,PT TRITUNGGAL INTIPERMATA,False,18.17,IMAS,INDOMOBIL SUKSES INTERNASIONAL TBK
608000000.0,More Than 5%,PT TRIMEGAH SEKURITAS INDONESIA TBK,False,15.23,IMAS,INDOMOBIL SUKSES INTERNASIONAL TBK
200562566.0,More Than 5%,PT SEJAHTERA RAYA PERKASA,False,5.02,IMAS,INDOMOBIL SUKSES INTERNASIONAL TBK
7959422871.0,More Than 5%,INDOMOBIL SUKSES INTERNASIONAL TBK,True,91.97,IMJS,PT INDOMOBIL MULTI JASA TBK
24874395000.0,More Than 5%,PT HARIMAS TUNGGAL PERKASA,False,45.84,IMPC,PT IMPACK PRATAMA INDUSTRI TBK
23929426194.0,More Than 5%,PT TUNGGAL JAYA INVESTAMA,False,44.09,IMPC,PT IMPACK PRATAMA INDUSTRI TBK
2499999999.0,More Than 5%,PT BIO FARMA (PERSERO),True,80.664,INAF,INDOFARMA TBK
227533850.0,More Than 5%,PT ASABRI (PERSERO),False,7.342,INAF,INDOFARMA TBK
0.0,More Than 5%,NEGARA REPUBLIK INDONESIA,True,0.0,INAF,INDOFARMA TBK
208990400.0,More Than 5%,PT HUSIN INVESTAMA,True,32.98,INAI,INDAL ALUMINIUM INDUSTRY TBK
49680000.0,More Than 5%,PT MARINDO INVESTAMA,True,7.84,INAI,INDAL ALUMINIUM INDUSTRY TBK
48299600.0,More Than 5%,PT MASPION,True,7.63,INAI,INDAL ALUMINIUM INDUSTRY TBK
39744000.0,More Than 5%,PT GUNA INVESTINDO,True,6.27,INAI,INDAL ALUMINIUM INDUSTRY TBK
39744000.0,More Than 5%,PT MULINDO INVESTAMA,True,6.27,INAI,INDAL ALUMINIUM INDUSTRY TBK
39744000.0,More Than 5%,PT PRAKINDO INVESTAMA,True,6.27,INAI,INDAL ALUMINIUM INDUSTRY TBK
575348186.0,More Than 5%,PT ALAM TULUS ABADI,True,40.0,INCF,PT INDO KOMODITI KORPORA TBK
3583533690.0,More Than 5%,PT MINERAL INDUSTRI INDONESIA (PERSERO),True,34.0,INCO,VALE INDONESIA TBK
3570993764.0,More Than 5%,VALE CANADA LIMITED,True,33.88,INCO,VALE INDONESIA TBK
1210370563.0,More Than 5%,SUMITOMO METAL MINING CO LTD,False,11.48,INCO,VALE INDONESIA TBK
4396103450.0,More Than 5%,FIRST PACIFIC INVESTMENT MANAGEMENT LTD,True,50.07,INDF,INDOFOOD SUKSES MAKMUR TBK
440241050.0,More Than 5%,INDORAMA HOLDINGS BV,True,67.28,INDR,PT INDO-RAMA SYNTHETICS TBK
163600000.0,More Than 5%,PT IRAMA INVESTAMA,True,25.0,INDR,PT INDO-RAMA SYNTHETICS TBK
5782102070.0,More Than 5%,PT INDOPRIMA GEMILANG,True,88.11,INDS,INDOSPRING TBK
199604541.0,More Than 5%,EQUATOREX SDN BHD,True,45.58,INDX,TANAH LAUT TBK
101720239.0,More Than 5%,HEYDAY INVESTMENT LIMITED,False,23.23,INDX,TANAH LAUT TBK
1968882699.0,More Than 5%,PT INDIKA INTI INVESTINDO,True,37.789,INDY,INDIKA ENERGY TBK
1463155591.0,More Than 5%,PT TELADAN RESOURCES,True,28.083,INDY,INDIKA ENERGY TBK
3143477898.0,More Than 5%,PT APP PURINUSA EKAPERSADA,True,57.4573,INKP,INDAH KIAT PULP & PAPER TBK
11059595.0,More Than 5%,PT CAKRAWALA MEGA INDAH,False,0.2022,INKP,INDAH KIAT PULP & PAPER TBK
10395200.0,More Than 5%,PT WIRAKARYA SAKTI,False,0.19,INKP,INDAH KIAT PULP & PAPER TBK
1200221900.0,More Than 5%,PT SAMUDERA INDUSTRI,True,66.38,INOV,PT INOCYCLE TECHNOLOGY GROUP TBK
0.0,More Than 5%,PT HILON INDONESIA,False,0.0,INOV,PT INOCYCLE TECHNOLOGY GROUP TBK
2908909842.0,More Than 5%,PT CAKRA INTI UTAMA,False,14.38,INPC,BANK ARTHA GRAHA INTERNASIONAL TBK
1361238977.0,More Than 5%,PT PIRUS PLATINUM MURNI,False,6.73,INPC,BANK ARTHA GRAHA INTERNASIONAL TBK
1322157253.0,More Than 5%,PT CERANA ARTHA PUTRA,False,6.54,INPC,BANK ARTHA GRAHA INTERNASIONAL TBK
1134617030.0,More Than 5%,PT ARTHA GRAHA NETWORK,False,5.61,INPC,BANK ARTHA GRAHA INTERNASIONAL TBK
1087913290.0,More Than 5%,PT PUSPITA BISNISPURI,False,5.38,INPC,BANK ARTHA GRAHA INTERNASIONAL TBK
839439091.0,More Than 5%,PT ARTHAMULIA SENTOSAJAYA,False,4.15,INPC,BANK ARTHA GRAHA INTERNASIONAL TBK
712647774.0,More Than 5%,PT KARYA NUSANTARA PERMAI,False,3.52,INPC,BANK ARTHA GRAHA INTERNASIONAL TBK
4051971279.0,More Than 5%,PT GRAHATAMA KREASIBARU,True,36.24,INPP,INDONESIAN PARADISE PROPERTY TBK
3147549873.0,More Than 5%,TREE OF BLESSINGS PTE LTD,False,28.15,INPP,INDONESIAN PARADISE PROPERTY TBK
1118197174.0,More Than 5%,PT PROPERTINDO PRIMA INVESTAMA,False,10.0,INPP,INDONESIAN PARADISE PROPERTY TBK
894557738.0,More Than 5%,ELYSIUM INVESTMENT PARTNERS LTD,False,8.0,INPP,INDONESIAN PARADISE PROPERTY TBK
885150900.0,More Than 5%,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,False,7.92,INPP,INDONESIAN PARADISE PROPERTY TBK
518613000.0,More Than 5%,PT SURYA PERKASA SENTOSA,True,79.79,INPS,PT INDAH PRAKASA SENTOSA TBK
45000000.0,More Than 5%,PT SINAR RATU SENTOSA,True,6.92,INPS,PT INDAH PRAKASA SENTOSA TBK
1285265467.0,More Than 5%,ALLIED HILL LIMITED,True,92.54,INRU,TOBA PULP LESTARI TBK
354745132.0,More Than 5%,PT SPALLINDO ADILONG,True,10.61,INTA,INTRACO PENTA TBK
325318789.0,More Than 5%,PT SHALUMINDO INVESTAMA,True,9.73,INTA,INTRACO PENTA TBK
323940000.0,More Than 5%,PEAK AIM DEPELOPMENT LIMITED,True,54.74,INTD,INTER-DELTA TBK
1877480863.0,More Than 5%,HEIDELBERG MATERIALS AG,True,53.4,INTP,INDOCEMENT TUNGGAL PRAKARSA TBK
860562600.0,More Than 5%,APAC INVESTMENT 2 PTE LTD,True,90.598,IPAC,PT ERA GRAHAREALTY TBK
1296144749.0,More Than 5%,PT PELINDO MULTI TERMINAL,True,71.28,IPCC,PT INDONESIA KENDARAAN TERMINAL TBK
100682600.0,More Than 5%,PT PELABUHAN INDONESIA INVESTAMA,False,5.537,IPCC,PT INDONESIA KENDARAAN TERMINAL TBK
4063504600.0,More Than 5%,PT PELINDO JASA MARITIM,True,76.89,IPCM,PT JASA ARMADA INDONESIA TBK
569551400.0,More Than 5%,PT PELABUHAN INDONESIA INVESTAMA,False,10.78,IPCM,PT JASA ARMADA INDONESIA TBK
1903153710.0,More Than 5%,JEFFLYNE GOLDEN HOLDINGS PTE LTD,True,29.537,IPOL,INDOPOLY SWAKARSA INDUSTRY TBK
1849531010.0,More Than 5%,PT SUPERNOVA FLEXIBLE PACKAGING,False,28.704,IPOL,INDOPOLY SWAKARSA INDUSTRY TBK
1491910560.0,More Than 5%,NOBLE OX INTERNATIONAL LTD,False,23.154,IPOL,INDOPOLY SWAKARSA INDUSTRY TBK
26687076691.0,More Than 5%,PT GLOBAL MEDIACOM TBK,True,63.24,IPTV,PT MNC VISION NETWORKS TBK
1260502200.0,More Than 5%,PT GLOBAL DINAMIKA KENCANA,True,78.78,IRRA,PT ITAMA RANORAYA TBK
21170843008.0,More Than 5%,OOREDOO HUTCHISON ASIA PTE LTD,True,65.6444,ISAT,PT INDOSAT TBK
3106499996.0,More Than 5%,PT PERUSAHAAN PENGELOLA ASET,False,9.6323,ISAT,PT INDOSAT TBK
2687020352.0,More Than 5%,PT TIGA TELEKOMUNIKASI INDONESIA,False,8.3316,ISAT,PT INDOSAT TBK
1.0,More Than 5%,NEGARA REPUBLIK INDONESIA,False,0.0,ISAT,PT INDOSAT TBK
4115551030.0,More Than 5%,PT CAKRA BHAKTI PARA PUTRA,True,57.27,ISSP,PT STEEL PIPE INDUSTRY OF INDONESIA TBK
500000000.0,More Than 5%,PEMBERTON ASIAN OPPORTUNITIES FUND,False,6.96,ISSP,PT STEEL PIPE INDUSTRY OF INDONESIA TBK
418560000.0,More Than 5%,PT ASTRINDO NUSANTARA INFRASTRUKTUR TBK,True,41.9,ITMA,SUMBER ENERGI ANDALAN TBK
74563100.0,More Than 5%,PT FERSINDO NUSA JAYA,False,7.46,ITMA,SUMBER ENERGI ANDALAN TBK
66192500.0,More Than 5%,PT TRUKINDO PERSADA SEJAHTERA,False,6.62,ITMA,SUMBER ENERGI ANDALAN TBK
55748200.0,More Than 5%,PT SOLUSI KARYA SUKSES,False,5.58,ITMA,SUMBER ENERGI ANDALAN TBK
736071000.0,More Than 5%,BANPU MINERALS SINGAPORE PRIVATE LIMITED,True,65.143,ITMG,INDO TAMBANGRAYA MEGAH TBK
219941120.0,Director,PT JAST INFOTEK GRUP,True,20.3,JAST,PT JASNITA TELEKOMINDO TBK
216515120.0,Director,KSTAR CAPITAL PTE LTD,False,20.0,JAST,PT JASNITA TELEKOMINDO TBK
135036466.0,Director,UOB KAY HIAN PTE LTD,False,12.4,JAST,PT JASNITA TELEKOMINDO TBK
15015345027.0,More Than 5%,PT SARANA AGRO INVESTAMA,True,92.5,JAWA,JAYA AGRA WATTIE TBK
365597400.0,More Than 5%,PT PRIMA GLOBALINDO LOGISTIK TBK,False,45.79,JAYA,PT ARMADA BERJAYA TRANS TBK
450525000.0,More Than 5%,PT MONASPERMATA PERSADA,True,59.593,JECC,JEMBO CABLE COMPANY TBK
132891500.0,More Than 5%,PT INDOLIFE PENSIONTAMA,False,17.578,JECC,JEMBO CABLE COMPANY TBK
49050000.0,More Than 5%,FUJIKURA LTD,False,6.488,JECC,JEMBO CABLE COMPANY TBK
49050000.0,More Than 5%,FUJIKURA ASIA LIMITED,False,6.488,JECC,JEMBO CABLE COMPANY TBK
8753037308.0,More Than 5%,PT SURYA GLOBAL NUSANTARA,True,38.761,JGLE,PT GRAHA ANDRASENTRA PROPERTINDO TBK
2767921425.0,More Than 5%,BANQUE DE LUXEMBOURG,False,12.257,JGLE,PT GRAHA ANDRASENTRA PROPERTINDO TBK
1822592196.0,More Than 5%,EFG BANK AG,False,8.071,JGLE,PT GRAHA ANDRASENTRA PROPERTINDO TBK
932401192.0,More Than 5%,PT KRESNA AJI SEMBADA,True,40.03,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT TBK
164604361.0,More Than 5%,PT CATUR KUSUMA ABADI SEJAHTERA,False,7.07,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT TBK
9929587750.0,More Than 5%,PT PEMBANGUNAN JAYA,True,60.89,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA TBK
6500176516.0,More Than 5%,JAPFA LTD,True,55.43,JPFA,JAPFA COMFEED INDONESIA TBK
8744075000.0,More Than 5%,PT PEMBANGUNAN JAYA,True,63.59,JRPT,JAYA REAL PROPERTY TBK
2135209800.0,More Than 5%,BNP PARIBAS SINGAPORE BRANCH WEALTH MANAGEMENT,False,15.53,JRPT,JAYA REAL PROPERTY TBK
5080509839.0,More Than 5%,PT DANANTARA ASSET MANAGEMENT (PERSERO),False,70.0,JSMR,PT JASA MARGA TBK
1.0,More Than 5%,NEGARA REPUBLIK INDONESIA,True,0.0,JSMR,PT JASA MARGA TBK
1182556569.0,More Than 5%,PT JAN DARMADI INVESTINDO,True,51.0,JSPT,JAKARTA SETIABUDI INTERNASIONAL TBK
375402106.0,More Than 5%,STIBER INVESTMENTS SARL,False,16.19,JSPT,JAKARTA SETIABUDI INTERNASIONAL TBK
213557597.0,More Than 5%,JPMCB NA RE JPMCB SINGAPORE BRANCH,False,9.21,JSPT,JAKARTA SETIABUDI INTERNASIONAL TBK
3129590000.0,More Than 5%,PT JASUINDO MULTI INVESTAMA,True,45.67,JTPE,JASUINDO TIGA PERKASA TBK
1370410000.0,More Than 5%,TOPPAN GRAVITY LIMITED,False,20.0,JTPE,JASUINDO TIGA PERKASA TBK
4999999999.0,More Than 5%,PT BIO FARMA (PERSERO),True,89.82,KAEF,KIMIA FARMA TBK
1.0,More Than 5%,NEGARA REPUBLIK INDONESIA,True,0.0,KAEF,KIMIA FARMA TBK
452266400.0,More Than 5%,PT SARANAKELOLA INVESTA,True,77.03,KARW,MERATUS JASA PRIMA TBK
1982392237.0,More Than 5%,PT OMEDATA ELECTRONICS,True,49.47,KBLI,KMI WIRE AND CABLE TBK
451017200.0,More Than 5%,PT SIBALEC,True,40.27,KBLM,KABELINDO MURNI TBK
389300000.0,More Than 5%,PT MESINDO AGUNG NUSANTARA,True,34.76,KBLM,KABELINDO MURNI TBK
73711600.0,More Than 5%,PT ERDIKHA ELIT SEKURITAS,False,6.58,KBLM,KABELINDO MURNI TBK
588167378.0,More Than 5%,PT REKSA PUSPITA KARYA,False,33.76,KBLV,FIRST MEDIA TBK
160276213.0,More Than 5%,PT TRIJAYA PUTRA MULIA,False,9.2,KBLV,FIRST MEDIA TBK
0.0,More Than 5%,PT CIPTADANA CAPITAL,False,0.0,KBLV,FIRST MEDIA TBK
1271968800.0,More Than 5%,PT KITASUBUR UTAMA,True,78.52,KDSI,KEDAWUNG SETIA INDUSTRIAL TBK
1110920000.0,More Than 5%,PT PARAMATA INDAH LESTARI,True,30.3,KEEN,PT KENCANA ENERGI LESTARI TBK
916578200.0,More Than 5%,TEPCO RENEWABLE POWER INCORPORATED,False,25.0,KEEN,PT KENCANA ENERGI LESTARI TBK
13770000.0,More Than 5%,PT TIRTA ENERGI SENTOSA,False,0.38,KEEN,PT KENCANA ENERGI LESTARI TBK
3716642250.0,More Than 5%,PT GARUDAFOOD PUTRA PUTRI JAYA TBK,True,66.07,KEJU,PT MULIA BOGA RAYA TBK
1019531250.0,More Than 5%,PELICAN COMPANY LIMITED,False,18.13,KEJU,PT MULIA BOGA RAYA TBK
361608925.0,More Than 5%,PT TUDUNG PUTRA PUTRI JAYA,False,6.43,KEJU,PT MULIA BOGA RAYA TBK
1606165931.0,More Than 5%,PT FAJAR SEJAHTERA MANDIRI NUSANTARA,False,56.53,KETR,PT KETROSDEN TRIASMITRA TBK
774578883.0,More Than 5%,PT GEMA LINTAS BENUA,False,27.26,KETR,PT KETROSDEN TRIASMITRA TBK
139443300.0,More Than 5%,PT BAHTERA BINTANG NUSANTARA,True,4.91,KETR,PT KETROSDEN TRIASMITRA TBK
13741458453.0,More Than 5%,SCG DECOR PUBLIC COMPANY LIMITED,True,92.04,KIAS,KERAMIKA INDONESIA ASSOSIASI TBK
120390280.0,More Than 5%,PT KEDAWUNG SUBUR,True,43.62,KICI,KEDAUNG INDAH CAN TBK
86664000.0,More Than 5%,DK LIM SONS INVESTMENT PTE LTD,True,31.4,KICI,KEDAUNG INDAH CAN TBK
2400359372.0,More Than 5%,ISLAMIC DEVELOPMENT BANK,False,11.526,KIJA,KAWASAN INDUSTRI JABABEKA TBK
1000050100.0,More Than 5%,PT KINO INVESTINDO,True,70.0,KINO,PT KINO INDONESIA TBK
160371700.0,More Than 5%,NUSANTARA FMCG LIMITED,False,11.23,KINO,PT KINO INDONESIA TBK
350300000.0,More Than 5%,PT ARTAV MOBILE INDONESIA,True,32.56,KIOS,PT KIOSON KOMERSIAL INDONESIA TBK
83369534.0,More Than 5%,PT PRAMBANAN INVESTASI SUKSES,False,7.74,KIOS,PT KIOSON KOMERSIAL INDONESIA TBK
262500000.0,More Than 5%,PT GRAFINDO KARYA NUSANTARA,True,52.5,KJEN,PT KRIDA JARINGAN NUSANTARA TBK
29615300.0,More Than 5%,REKSADANA NARADA SAHAM INDONESIA,False,5.92,KJEN,PT KRIDA JARINGAN NUSANTARA TBK
1855447105.0,More Than 5%,ENERGY COLLIER PRIVATE LIMITED,False,37.11,KKGI,RESOURCE ALAM INDONESIA TBK
1391585329.0,More Than 5%,PT SEJAHTERAH JAYA CITA,True,27.83,KKGI,RESOURCE ALAM INDONESIA TBK
413611772.0,More Than 5%,SINAR NUSANTARA SDN BHD,False,8.27,KKGI,RESOURCE ALAM INDONESIA TBK
260372700.0,More Than 5%,LX INTERNATIONAL SPORE PTE LTD,False,5.217,KKGI,RESOURCE ALAM INDONESIA TBK
2369392.0,More Than 5%,PT KURNIA JAYA RAYA SCRIPLESS,False,0.05,KKGI,RESOURCE ALAM INDONESIA TBK
104150.0,More Than 5%,PT TRI EKASARI KALIMANTAN PLYWOOD,False,0.0024,KKGI,RESOURCE ALAM INDONESIA TBK
104150.0,More Than 5%,PT SAWUT PRIMA PERMAI,False,0.002,KKGI,RESOURCE ALAM INDONESIA TBK
104150.0,More Than 5%,PT SINAR KAPUAS KALBAR,False,0.002,KKGI,RESOURCE ALAM INDONESIA TBK
104150.0,More Than 5%,PT KURNIA JAYA RAYA WARKAT,False,0.001,KKGI,RESOURCE ALAM INDONESIA TBK
104150.0,More Than 5%,KAPUAS RAYA ARMADA PERMAI LINES,False,0.001,KKGI,RESOURCE ALAM INDONESIA TBK
41.0,More Than 5%,PT PRAKARSA TANISEJATI SCRIPLESS,False,0.0,KKGI,RESOURCE ALAM INDONESIA TBK
